Query_ID,Query_Text,Department,Device,Time_of_Day,Hour,Day_of_Week,Department_Code,Device_Code
Q01174,"Good morning,

Could you please assist with an unexpected error I've encountered on my Tablet? Please look into this matter urgently.

Thank you.",Product Inquiry,Tablet,2025-05-06 03:40:14,3,1,3,5
Q01174_aug_1,"Hello, could you help with an unexpected mistake that I encountered on my tablet? Please consider this question of urgency. Thank you.",Product Inquiry,Tablet,2025-05-06 03:40:14,3,1,3,5
Q01175,"Dear support,

I'm writing to report a serious issue with my Gaming Console. Please look into this matter urgently.

Thank you.",Product Inquiry,Gaming Console,2025-04-27 01:51:20,1,6,3,1
Q01175_aug_1,"Dear support, I am writing to report a serious problem with my game console. Please consider this issue of urgency. Thank you.",Product Inquiry,Gaming Console,2025-04-27 01:51:20,1,6,3,1
Q01176,"Hello,

I need assistance with my Smart TV regarding a problem that just started this morning. Please look into this matter urgently.

Thank you.",Order Management,Smart TV,2025-05-05 13:41:56,13,0,2,3
Q01176_aug_1,"Hello, I need help with my Smart TV regarding a problem that just started this morning. Please consider this issue of urgency. Thank you.",Order Management,Smart TV,2025-05-05 13:41:56,13,0,2,3
Q01178,"Good evening,

My recent experience with the Tablet has been quite disappointing due to several bugs. 

Thank you.",Warranty Claims,Tablet,2025-05-20 20:36:33,20,1,7,5
Q01178_aug_1,"Good evening, my recent experience with the tablet has been quite disappointing due to several bugs. Thank you.",Warranty Claims,Tablet,2025-05-20 20:36:33,20,1,7,5
Q01182,"Hi there,

I'm writing to report a serious issue with my Router. 

Thank you.",Order Management,Router,2025-05-16 12:20:42,12,4,2,7
Q01182_aug_1,"Hello, I'm writing to report a serious problem with my router.",Order Management,Router,2025-05-16 12:20:42,12,4,2,7
Q01185,"I hope this message finds you well,

I noticed some irregular behavior with my Smartphone that I believe your team should look into. 

Thank you.",Billing,Smartphone,2025-04-29 11:08:30,11,1,1,6
Q01185_aug_1,"I hope this message will find you, I noticed an irregular behavior with my smartphone that I think your team should examine. Thank you.",Billing,Smartphone,2025-04-29 11:08:30,11,1,1,6
Q01186,"Hello,

I need assistance with my Printer regarding a problem that just started this morning. Kindly resolve this issue as soon as possible.

Thank you.",Product Inquiry,Printer,2025-05-19 06:31:28,6,0,3,2
Q01186_aug_1,"Hello, I need help with my printer regarding a problem that just started this morning. Please solve this problem as soon as possible. Thank you.",Product Inquiry,Printer,2025-05-19 06:31:28,6,0,3,2
Q01187,"Good morning,

After the recent update, my Laptop isn't working as expected. I would appreciate a prompt response.

Thank you.",Warranty Claims,Laptop,2025-04-25 16:35:10,16,4,7,4
Q01187_aug_1,"Hello, After the recent update, my laptop does not work as expected. I would appreciate a quick answer. Thank you.",Warranty Claims,Laptop,2025-04-25 16:35:10,16,4,7,4
Q01188,"To whom it may concern,

I noticed some irregular behavior with my Gaming Console that I believe your team should look into. I would appreciate a prompt response.

Thank you.",Technical Support,Gaming Console,2025-04-30 16:56:24,16,2,6,1
Q01188_aug_1,"To whom it may concern, I noticed an irregular behavior with my game console that I think your team should examine. I would appreciate a quick answer. Thank you.",Technical Support,Gaming Console,2025-04-30 16:56:24,16,2,6,1
Q01189,"To whom it may concern,

I noticed some irregular behavior with my Smartphone that I believe your team should look into. Please look into this matter urgently.

Thank you.",Billing,Smartphone,2025-05-02 04:00:28,4,4,1,6
Q01189_aug_1,"To whom this may concern, I noticed an irregular behavior with my Smartphone that I think your team should examine. Please, consider this issue of urgency. Thank you.",Billing,Smartphone,2025-05-02 04:00:28,4,4,1,6
Q01190,"Hi there,

I noticed some irregular behavior with my Router that I believe your team should look into. I would appreciate a prompt response.

Thank you.",Returns & Refunds,Router,2025-04-27 03:39:10,3,6,4,7
Q01190_aug_1,"Hello, I noticed an irregular behavior with my router that I think your team should examine. I would appreciate a quick answer. Thank you.",Returns & Refunds,Router,2025-04-27 03:39:10,3,6,4,7
Q01192,"Hi there,

Could you please assist with an unexpected error I've encountered on my Smart TV? Please address this issue at your earliest convenience.

Thank you.",Order Management,Smart TV,2025-05-04 10:11:19,10,6,2,3
Q01192_aug_1,"Hello, could you help us with an unexpected mistake that I encountered on my Smart TV? Please address this problem as soon as possible. Thank you.",Order Management,Smart TV,2025-05-04 10:11:19,10,6,2,3
Q01193,"Hello team,

There seems to be a malfunction with my Smart TV that needs urgent attention. Looking forward to your swift assistance.

Thank you.",Warranty Claims,Smart TV,2025-05-19 21:09:53,21,0,7,3
Q01193_aug_1,"Hello team, there seems to be a malfunction with my Smart TV that needs urgent attention.",Warranty Claims,Smart TV,2025-05-19 21:09:53,21,0,7,3
Q01195,"I hope this message finds you well,

This is to bring to your attention an ongoing issue with my Gaming Console that hasn't been resolved yet. I would appreciate a prompt response.

Thank you.",Warranty Claims,Gaming Console,2025-04-24 04:39:42,4,3,7,1
Q01195_aug_1,"I hope this message finds you well, This is to bring to your attention an ongoing problem with my game console that has not yet been solved. I would appreciate a quick answer. Thank you.",Warranty Claims,Gaming Console,2025-04-24 04:39:42,4,3,7,1
Q01196,"Good evening,

I've been facing persistent problems with my Printer. 

Thank you.",Account Management,Printer,2025-05-17 13:18:53,13,5,0,2
Q01196_aug_1,"Good evening, I have been confronted with persistent problems with my printer.",Account Management,Printer,2025-05-17 13:18:53,13,5,0,2
Q01197,"To whom it may concern,

I noticed some irregular behavior with my Printer that I believe your team should look into. Kindly resolve this issue as soon as possible.

Thank you.",Returns & Refunds,Printer,2025-05-21 11:59:58,11,2,4,2
Q01197_aug_1,"To whom this may concern, I noticed an irregular behavior with my printer that I think your team should examine. Please solve this problem as soon as possible. Thank you.",Returns & Refunds,Printer,2025-05-21 11:59:58,11,2,4,2
Q01198,"To whom it may concern,

I'm writing to report a serious issue with my Router. Please look into this matter urgently.

Thank you.",Warranty Claims,Router,2025-04-26 00:20:40,0,5,7,7
Q01198_aug_1,"To whom it may concern, I write to report a serious problem with my router. Please consider this issue of urgency. Thank you.",Warranty Claims,Router,2025-04-26 00:20:40,0,5,7,7
Q01200,"To whom it may concern,

My recent experience with the Laptop has been quite disappointing due to several bugs. Please look into this matter urgently.

Thank you.",Technical Support,Laptop,2025-05-10 13:26:26,13,5,6,4
Q01200_aug_1,"To whom this may concern, My recent experience with Laptop has been quite disappointing due to several bugs. Please consider this issue of urgency. Thank you.",Technical Support,Laptop,2025-05-10 13:26:26,13,5,6,4
Q01201,"I hope this message finds you well,

My Laptop has stopped functioning properly and I need help resolving the issue. Kindly resolve this issue as soon as possible.

Thank you.",Order Management,Laptop,2025-05-08 07:06:58,7,3,2,4
Q01201_aug_1,"I hope this message finds you well, my laptop has stopped working properly and I need help solving the problem.",Order Management,Laptop,2025-05-08 07:06:58,7,3,2,4
Q01202,"Hi there,

I've been facing persistent problems with my Printer. 

Thank you.",Shipping,Printer,2025-05-07 22:16:07,22,2,5,2
Q01202_aug_1,"Hello, I have been confronted with persistent problems with my printer.",Shipping,Printer,2025-05-07 22:16:07,22,2,5,2
Q01205,"Hello team,

My recent experience with the Smartphone has been quite disappointing due to several bugs. I would appreciate a prompt response.

Thank you.",Warranty Claims,Smartphone,2025-05-07 13:00:49,13,2,7,6
Q01205_aug_1,"Hello team, My recent experience with the Smartphone has been quite disappointing due to several bugs. I would appreciate a quick answer. Thank you.",Warranty Claims,Smartphone,2025-05-07 13:00:49,13,2,7,6
Q01206,"Hello team,

I need assistance with my Tablet regarding a problem that just started this morning. 

Thank you.",Billing,Tablet,2025-04-23 17:21:15,17,2,1,5
Q01206_aug_1,"Hello team, I need help with my tablet about a problem that just started this morning. Thank you.",Billing,Tablet,2025-04-23 17:21:15,17,2,1,5
Q01207,"Dear support,

My recent experience with the Smartphone has been quite disappointing due to several bugs. Please address this issue at your earliest convenience.

Thank you.",Product Inquiry,Smartphone,2025-05-15 11:44:50,11,3,3,6
Q01207_aug_1,"Dear support, My recent experience with the Smartphone has been quite disappointing due to several bugs. Please address this problem as soon as possible. Thank you.",Product Inquiry,Smartphone,2025-05-15 11:44:50,11,3,3,6
Q01208,"Good evening,

This is to bring to your attention an ongoing issue with my Smartwatch that hasn't been resolved yet. 

Thank you.",Order Management,Smartwatch,2025-04-28 19:21:18,19,0,2,0
Q01208_aug_1,"Good evening, this is to bring to your attention a permanent problem with my Smartwatch that has not yet been solved. Thank you.",Order Management,Smartwatch,2025-04-28 19:21:18,19,0,2,0
Q01209,"Dear support,

My Smartphone has stopped functioning properly and I need help resolving the issue. Kindly resolve this issue as soon as possible.

Thank you.",Technical Support,Smartphone,2025-04-27 01:51:51,1,6,6,6
Q01209_aug_1,"Dear support, My Smartphone has stopped working properly and I need help solving the problem.",Technical Support,Smartphone,2025-04-27 01:51:51,1,6,6,6
Q01210,"Hello team,

Could you please assist with an unexpected error I've encountered on my Smartwatch? Please address this issue at your earliest convenience.

Thank you.",Technical Support,Smartwatch,2025-04-24 08:31:30,8,3,6,0
Q01210_aug_1,"Hello team, Can you help with an unexpected mistake that I encountered on my Smartwatch? Please address this problem as soon as possible. Thank you.",Technical Support,Smartwatch,2025-04-24 08:31:30,8,3,6,0
Q01211,"I hope this message finds you well,

After the recent update, my Laptop isn't working as expected. 

Thank you.",Billing,Laptop,2025-04-30 14:10:34,14,2,1,4
Q01211_aug_1,"I hope this message will find you well, After the recent update, my laptop does not work as expected. Thank you.",Billing,Laptop,2025-04-30 14:10:34,14,2,1,4
Q01212,"Dear support,

This is to bring to your attention an ongoing issue with my Smart TV that hasn't been resolved yet. 

Thank you.",Product Inquiry,Smart TV,2025-05-14 22:12:35,22,2,3,3
Q01212_aug_1,"Dear support, This is to bring to your attention a permanent problem with my Smart TV that has not yet been solved. Thank you.",Product Inquiry,Smart TV,2025-05-14 22:12:35,22,2,3,3
Q01213,"To whom it may concern,

After the recent update, my Smartphone isn't working as expected. Please look into this matter urgently.

Thank you.",Order Management,Smartphone,2025-05-21 01:55:27,1,2,2,6
Q01213_aug_1,"To whom this may concern, After the recent update, my Smartphone does not work as planned. Please consider this issue of urgency. Thank you.",Order Management,Smartphone,2025-05-21 01:55:27,1,2,2,6
Q01214,"Dear support,

This is to bring to your attention an ongoing issue with my Laptop that hasn't been resolved yet. 

Thank you.",Billing,Laptop,2025-05-21 22:28:57,22,2,1,4
Q01214_aug_1,"Dear support, This is to bring to your attention a permanent problem with my laptop that has not yet been solved. Thank you.",Billing,Laptop,2025-05-21 22:28:57,22,2,1,4
Q01215,"I hope this message finds you well,

My Tablet has stopped functioning properly and I need help resolving the issue. 

Thank you.",Warranty Claims,Tablet,2025-05-12 06:20:51,6,0,7,5
Q01215_aug_1,"I hope this message will find you, My tablet has stopped working properly and I need help to solve the problem. Thank you.",Warranty Claims,Tablet,2025-05-12 06:20:51,6,0,7,5
Q01216,"Good morning,

Could you please assist with an unexpected error I've encountered on my Router? 

Thank you.",Product Inquiry,Router,2025-04-27 10:48:32,10,6,3,7
Q01216_aug_1,"Hi, could you help us with an unexpected mistake I met on my router?",Product Inquiry,Router,2025-04-27 10:48:32,10,6,3,7
Q01217,"To whom it may concern,

I noticed some irregular behavior with my Smart TV that I believe your team should look into. 

Thank you.",Account Management,Smart TV,2025-04-25 20:34:32,20,4,0,3
Q01217_aug_1,"To whom it may concern, I noticed an irregular behavior with my Smart TV that I think your team should examine. Thank you.",Account Management,Smart TV,2025-04-25 20:34:32,20,4,0,3
Q01218,"Good morning,

After the recent update, my Printer isn't working as expected. 

Thank you.",Order Management,Printer,2025-04-26 18:52:24,18,5,2,2
Q01218_aug_1,"Hello, after the recent update, my printer doesn't work as expected.",Order Management,Printer,2025-04-26 18:52:24,18,5,2,2
Q01219,"I hope this message finds you well,

My recent experience with the Laptop has been quite disappointing due to several bugs. 

Thank you.",Order Management,Laptop,2025-04-23 15:13:59,15,2,2,4
Q01219_aug_1,"I hope this message finds you well, My recent experience with the Laptop has been quite disappointing due to several bugs. Thank you.",Order Management,Laptop,2025-04-23 15:13:59,15,2,2,4
